customer_id,customer_name,signup_date,status
2535,Michael Davis,2025-02-06,Active
2536,Ricky Salazar,2021-06-29,Churned
2537,Terrance Ruiz,2021-02-01,Active
2538,Michele Krause,2025-02-23,Active
2539,Felicia Bell,2024-05-05,Active
2540,Brittany Matthews,2024-11-05,Active
2541,Angel Cohen,2024-02-01,Active
2542,Shirley Barnes,2022-08-20,Active
2543,David Robinson,2023-09-03,Churned
2544,Heather Reese,2024-10-21,Active
2545,Ann Reid,2023-03-11,Active
2546,Edward Rose,2021-08-20,Active
2547,Darrell Fitzgerald,2021-02-18,Active
2548,Kimberly Hawkins,2020-03-16,Active
2549,Matthew Scott MD,2023-07-20,Active
2550,Courtney Perez,2022-07-26,Active
2551,Morgan West,2025-02-28,Active
2552,Wendy Torres,2023-11-02,Active
2553,Rebecca Harris,2020-03-29,Churned
2554,Victoria Farrell,2021-08-16,Churned
2555,Jose Smith,2023-04-01,Active
2556,Tracie Hawkins,2021-09-26,Churned
2557,Bruce Lamb,2021-01-02,Active
2558,Jennifer Hill MD,2020-07-26,Active
2559,Katherine Burns,2023-08-23,Active
2560,Aaron Smith,2020-07-11,Active
2561,Paul Lucas Jr.,2024-08-18,Active
2562,Bradley Rivas,2024-11-19,Active
2563,Adam Hill,2021-01-14,Active
2564,Mr. Leroy Foster DDS,2020-05-30,Active
2565,Brenda Garcia,2023-07-22,Active
2566,Nicholas Greer,2023-08-21,Active
2567,William Ortiz,2020-05-13,Active
2568,Gerald Moore,2024-04-26,Active
2569,Thomas Diaz,2020-09-19,Churned
2570,Blake Williams,2024-01-12,Churned
2571,Valerie Beck,2022-01-02,Active
2572,Danielle Martinez,2021-07-09,Churned
2573,Samantha Ortiz,2023-03-30,Active
2574,Cesar Stephens,2023-12-04,Active
2575,Chelsea Palmer PhD,2020-07-23,Active
2576,Michael Gonzalez,2024-10-12,Active
2577,Megan Olson,2023-05-08,Churned
2578,Joseph Green,2020-12-03,Active
2579,Laurie Moore,2024-09-25,Active
2580,Christine Cunningham,2022-04-18,Active
2581,Michele Cobb,2021-09-01,Active
2582,Brandon Stewart,2024-05-28,Churned
2583,Brian Thomas,2022-01-27,Active
2584,David Garcia,2024-11-29,Active
2585,Randall Acevedo,2023-03-24,Active
2586,Derek Rodriguez DDS,2024-05-01,Active
2587,David Garner,2024-09-18,Active
2588,John Barber,2023-06-24,Active
2589,Pamela Wright,2021-04-01,Active
2590,Ronnie Paul,2021-02-15,Active
2591,Kelly Combs,2023-07-15,Churned
2592,Regina Elliott,2021-12-05,Churned
2593,Fred Collins,2020-12-03,Active
2594,Angel Schultz,2024-03-06,Active
2595,Nicholas Gordon,2025-02-19,Active
2596,Christopher Wu,2024-08-30,Active
2597,Kyle Gonzalez,2023-09-09,Active
2598,Scott Jones,2024-11-14,Active
2599,Gabriela Dennis,2024-10-09,Active
2600,Tyrone Rich,2023-06-15,Active
2601,Angela Fox,2020-10-13,Active
2602,Elizabeth Smith,2021-07-15,Active
2603,Angela Watson,2022-10-26,Active
2604,Michael Guzman,2021-06-02,Active
2605,Brian Oconnor,2021-12-10,Active
2606,Matthew Robinson,2022-10-14,Active
2607,Shane Henry,2024-12-23,Active
2608,Angela Rhodes,2020-05-11,Active
2609,Larry Dixon,2022-04-27,Active
2610,Anthony Delgado,2020-07-15,Active
2611,Eric Good,2021-12-01,Churned
2612,Cindy Hill,2025-01-14,Active
2613,Alexander Phillips,2023-12-07,Active
2614,Nicole Mercado,2022-11-27,Active
2615,George Thomas,2024-09-20,Active
2616,Sarah Mcbride,2025-01-21,Active
2617,Jenny Rodriguez,2024-05-23,Active
2618,Jacob Hahn,2020-03-10,Active
2619,Donna Jacobson,2023-10-01,Churned
2620,Andrew Roberts,2024-12-27,Active
2621,John House,2024-03-25,Active
2622,Nicholas Reynolds,2023-03-17,Churned
2623,Andrea Wolf,2020-03-31,Active
2624,Melissa Olson,2020-07-02,Churned
2625,Sandra Ross,2023-07-15,Active
2626,Lori Beck,2024-09-02,Churned
2627,Daniel Diaz,2023-07-19,Active
2628,Ashlee Miller,2023-04-12,Active
2629,Jasmine Dominguez,2022-08-03,Active
2630,Michael Griffin,2024-08-23,Active
2631,Ian Wright,2021-11-10,Active
2632,Whitney Wilson,2024-12-10,Active
2633,Elizabeth Mcbride,2022-10-13,Active
2634,Christine Davis,2021-06-24,Active
2635,Gabriel Schroeder,2025-01-23,Active
2636,Brittany Lewis,2024-08-22,Active
2637,Amanda Colon,2022-06-21,Churned
2638,Shannon Richardson,2021-12-05,Active
2639,Melissa Rodriguez,2024-05-15,Churned
2640,Nicholas Hall,2024-05-24,Active
2641,Anna Lee,2022-12-28,Active
2642,Linda Brooks,2023-07-21,Active
2643,Mrs. Lisa Brooks DDS,2024-01-04,Active
2644,Anne Morse,2025-01-12,Active
2645,Thomas Harvey,2022-10-04,Active
2646,Christopher Perkins,2024-09-03,Active
2647,Monica Bailey,2020-08-14,Churned
2648,Michael Cole,2024-12-07,Active
2649,Maria Bush,2023-01-25,Active
2650,Sarah Boyd,2021-04-03,Active
2651,Eric Phillips,2024-02-25,Active
2652,Michael Clark,2022-10-08,Active
2653,Michael Mendez,2023-07-02,Active
2654,Laura Rivas,2024-12-15,Active
2655,William Donovan,2022-07-06,Active
2656,Kayla Ellison,2021-06-26,Active
2657,Debra Thomas,2024-06-14,Churned
2658,Kimberly Pineda,2020-10-19,Churned
2659,Timothy Jacobs,2022-09-25,Active
2660,Kimberly Phillips,2024-11-04,Active
2661,Catherine Keller,2024-11-05,Active
2662,Joel Whitney,2024-10-25,Churned
2663,Charles Thomas,2021-12-16,Active
2664,Aaron Esparza,2022-03-29,Active
2665,Jacqueline Todd,2023-04-11,Active
2666,John Whitney,2022-06-25,Active
2667,Zachary Greer,2022-04-27,Active
2668,Kathleen Walter,2021-01-25,Active
2669,Margaret Schwartz,2024-06-29,Active
2670,Jodi Evans,2020-06-28,Active
2671,Kristin Rodriguez,2023-11-24,Active
2672,Karen Williams,2024-10-03,Active
2673,John Kim,2024-08-07,Active
2674,Leslie Bowers,2023-03-23,Active
2675,Jared Fry,2021-11-03,Churned
2676,Dalton Paul,2024-01-27,Active
2677,Mariah Martin,2023-10-17,Active
2678,Mark Mclean,2024-01-20,Active
2679,Sabrina Mills,2023-10-02,Active
2680,Mark Luna,2025-02-15,Active
2681,Darren Hoffman,2020-08-04,Active
2682,Emily Adams,2020-06-24,Churned
2683,Marissa Williams,2020-06-29,Active
2684,Elizabeth Reed,2022-05-14,Active
2685,Aaron Miller,2021-05-08,Active
2686,Kenneth Salazar,2024-05-24,Active
2687,Christopher Romero,2024-04-12,Active
2688,Julie Lowe,2023-10-10,Active
2689,Kenneth Golden,2024-08-16,Active
2690,Phillip Parsons,2022-01-04,Active
2691,Jennifer Mosley,2024-10-11,Active
2692,Lee Jordan,2023-04-16,Active
2693,Jason Cooper,2022-03-03,Active
2694,Tyler Nelson,2020-08-29,Active
2695,Dr. Katherine Rogers,2021-05-15,Churned
2696,Kimberly Padilla DDS,2023-11-14,Active
2697,Jennifer Poole,2020-03-09,Active
2698,Tyler Bradshaw,2023-12-03,Active
2699,Jason Potter,2021-05-19,Active
2700,Katherine Webb,2023-05-19,Active
2701,Jennifer Mcguire,2022-06-06,Active
2702,Ruth Lawson,2021-11-16,Churned
2703,Valerie Ray,2021-10-08,Active
2704,Larry Cabrera,2024-08-26,Active
2705,Charles Lewis,2023-02-02,Active
2706,Deanna Rojas,2022-05-28,Churned
2707,Alexandra Weiss,2024-07-07,Active
2708,William Le,2022-05-30,Active
2709,Christopher Barry,2020-06-22,Active
2710,Anthony Baker,2023-11-22,Active
2711,Brian Sheppard,2024-04-30,Active
2712,Stephen Harris,2025-01-16,Active
2713,Kelly Townsend,2020-08-06,Active
2714,Nicole Santos,2021-10-10,Active
2715,Brianna Taylor,2023-06-03,Active
2716,Heather Jones,2020-05-03,Active
2717,Jordan Fisher,2024-09-22,Active
2718,Carl Mathis,2023-07-14,Churned
2719,April Williams,2020-10-28,Churned
2720,Jean Mcgee,2022-12-03,Active
2721,Sara Tucker,2024-02-06,Churned
2722,Tyler Bridges,2023-04-07,Active
2723,Gary Gonzalez,2024-05-08,Active
2724,Paul Ferguson,2022-02-22,Active
2725,Alec Lopez,2020-11-27,Active
2726,Mrs. Amber Carlson,2021-06-29,Active
2727,Linda Davenport,2025-02-26,Active
2728,Angela Hall,2022-06-14,Active
2729,Christopher Duran,2021-08-16,Active
2730,Carolyn Barton,2023-02-20,Active
2731,Kimberly Leblanc,2021-02-14,Active
2732,Kelly Campbell,2024-10-26,Active
2733,Brenda Haney,2023-03-22,Active
2734,Paula Johnson,2022-09-06,Churned
2735,Jessica Stevens,2022-08-19,Churned
2736,Renee Davis,2022-12-30,Active
2737,Mr. Kevin Erickson Jr.,2021-01-09,Churned
2738,Denise Jones,2020-11-17,Active
2739,Vincent Clarke,2023-09-20,Churned
2740,Hailey Olson,2021-07-18,Active
2741,James Hughes,2021-11-16,Active
2742,Shelley Perez,2024-12-19,Active
2743,Terry George,2025-03-03,Active
2744,Christina Casey,2021-08-20,Active
2745,Annette Reyes,2023-12-27,Active
2746,Wendy Flores,2023-10-14,Active
2747,Jade Williams,2023-08-06,Active
2748,Jonathan Dunn,2024-06-24,Active
2749,Eric Little,2024-12-02,Churned
2750,Edward White,2021-04-28,Active
2751,Erin Brown,2021-11-11,Active
2752,Derek Cook,2020-08-26,Active
2753,Rachel Faulkner,2022-05-12,Active
2754,Patrick Brown,2021-12-24,Active
2755,Mark Lee,2025-01-10,Churned
2756,Megan Wilson,2020-08-08,Active
2757,Bill Wilson,2022-04-19,Active
2758,Donald Wells,2020-06-27,Churned
2759,Dr. Katherine Gardner,2020-09-23,Active
2760,Raymond Cain,2021-04-21,Active
2761,Nicole Huff,2024-08-10,Active
2762,Richard Patel,2021-10-12,Active
2763,George Cooper,2025-02-07,Active
2764,John Smith,2020-06-29,Active
2765,Erika Rodriguez,2022-09-01,Active
2766,Maureen Fox,2021-12-23,Churned
2767,Amber Phillips,2021-08-12,Active
2768,Robert Jordan,2022-08-01,Active
2769,Logan White,2023-09-16,Active
2770,Jamie Ward,2021-04-06,Active
2771,Oscar Burns,2022-10-27,Active
2772,Dennis Welch,2022-03-15,Active
2773,Zachary Rivas,2023-09-12,Churned
2774,Tiffany Hansen,2020-04-01,Active
2775,Jacob Chavez,2024-08-26,Active
2776,Christine Swanson,2021-08-31,Active
2777,Laura Russell,2020-05-26,Active
2778,Gregory Mccoy,2020-06-07,Active
2779,Cindy Murillo,2023-04-11,Active
2780,Mr. Brett Martinez,2023-07-13,Active
2781,Valerie Miles,2024-07-23,Active
2782,Christopher Alvarez,2024-10-24,Churned
2783,Christopher Fletcher,2021-06-02,Churned
2784,Frank Arnold,2023-09-12,Active
2785,Bridget Wilson,2024-09-14,Churned
2786,Chelsea Lopez,2023-11-05,Active
2787,Joy Wise,2024-09-30,Churned
2788,Ashley Cooper,2021-10-15,Active
2789,Gina Norris,2022-10-17,Churned
2790,Todd Becker,2022-08-20,Churned
2791,Calvin Le,2023-12-01,Active
2792,Heather White,2022-10-03,Churned
2793,William Trevino,2024-02-02,Active
2794,Paul Farrell,2022-07-15,Active
2795,Gina Walker,2022-04-25,Active
2796,Mario Martinez,2023-03-20,Active
2797,Robin Alvarado,2022-01-07,Active
2798,Cheryl Graham,2024-09-17,Active
2799,Corey Morgan,2022-06-01,Churned
2800,Michael Burton II,2022-09-27,Active
2801,John Smith,2023-08-02,Active
2802,Ronald Padilla,2022-06-19,Churned
2803,Laura Macias,2021-06-12,Churned
2804,Robert Miller,2022-06-08,Churned
2805,Danielle Jordan,2024-07-24,Active
2806,Jennifer Mccormick,2023-01-15,Churned
2807,Mary Lopez,2020-09-23,Active
2808,John Price,2021-02-12,Active
2809,Jack Mora,2021-10-20,Active
2810,Jason Foster,2023-10-28,Active
2811,Eric Butler,2022-01-07,Active
2812,Stephanie Downs,2022-08-13,Active
2813,Kim Patton,2020-04-23,Active
2814,Robert Saunders,2022-07-10,Active
2815,Ashley Mullen,2024-08-18,Active
2816,John Garcia,2023-01-25,Active
2817,Phyllis Wilson,2021-09-18,Active
2818,Jeffrey Romero,2023-05-18,Active
2819,Vanessa Miller,2022-12-07,Active
2820,Jennifer Nguyen,2024-09-02,Active
2821,Allison Hoffman,2020-08-02,Churned
2822,Kristen Hamilton,2024-04-18,Active
2823,Melanie Smith,2021-04-30,Active
2824,Paul Barrett,2024-10-06,Active
2825,John Schmidt,2023-12-24,Active
2826,Steven Patterson,2022-12-09,Churned
2827,Kayla Cole,2021-03-25,Active
2828,Julie Mcclain,2024-12-19,Active
2829,William Rowe,2022-01-11,Active
2830,Debbie Andrews,2020-08-07,Active
2831,Matthew Scott,2024-06-04,Active
2832,Brett Herrera,2023-08-20,Active
2833,Brooke Conley,2021-05-27,Active
2834,Amy Anderson,2022-12-08,Active
2835,Ashley Lloyd,2023-11-01,Active
2836,Michael Ramos,2024-11-12,Churned
2837,Monica Wood,2024-04-14,Churned
2838,Lindsey Abbott,2021-04-08,Active
2839,Patrick Zuniga,2024-06-22,Active
2840,Christine Harris,2023-02-10,Active
2841,Jeffrey Rogers,2021-02-14,Active
2842,Sandra Perez,2023-04-05,Active
2843,Lisa Cox,2020-08-24,Churned
2844,Kimberly Spears,2023-12-13,Churned
2845,Lauren Richardson PhD,2020-09-09,Active
2846,Eugene Barron,2024-06-14,Active
2847,Matthew Poole,2023-07-31,Active
2848,Laura Graves,2022-11-25,Active
2849,Nicole Terry,2022-12-29,Active
2850,Jeffrey Patel,2022-06-29,Active
2851,Patricia Bradshaw,2021-10-07,Active
2852,Anna Lopez,2021-10-21,Active
2853,Jessica Smith,2020-10-27,Active
2854,Renee Boyle,2021-04-21,Churned
2855,Holly Moore,2025-01-15,Active
2856,Danielle Fernandez,2023-02-12,Active
2857,Jocelyn Combs,2021-10-09,Active
2858,Trevor Stephenson,2023-10-02,Active
2859,Glenn Thomas,2020-12-03,Active
2860,Joseph Ortega,2020-04-05,Active
2861,Jesse Flores,2024-06-14,Churned
2862,Kathryn Reese,2022-10-08,Active
2863,Bryce Lucero,2020-09-06,Churned
2864,Tara Bass,2022-03-24,Active
2865,Tracy Foster,2024-06-02,Active
2866,Adam Bautista,2024-01-24,Active
2867,Joshua Dawson,2024-11-09,Active
2868,Megan Black,2022-05-17,Active
2869,Kimberly Kelly,2021-03-28,Active
2870,Mikayla Bridges,2023-08-28,Active
2871,Jamie Morgan,2023-03-21,Churned
2872,Bianca Simmons,2021-02-07,Churned
2873,Jill Todd,2023-05-25,Churned
2874,Natasha Rocha,2024-08-02,Active
2875,Chase Medina,2023-05-09,Active
2876,Sara Dickerson,2023-03-16,Active
2877,Lisa Simmons,2023-06-30,Active
2878,Steven Simmons,2020-03-26,Active
2879,Janet Wilson,2021-04-20,Active
2880,Aaron Hoffman,2024-07-05,Active
2881,Brett Rodriguez,2022-01-15,Active
2882,Warren Stephens,2021-05-29,Churned
2883,Mr. Cody Ramirez Jr.,2022-12-23,Active
2884,Steven Decker,2023-10-20,Active
2885,Michael Mills,2022-09-28,Active
2886,Heather Williams,2022-03-08,Churned
2887,David Nelson,2022-12-29,Active
2888,Christopher Morris,2022-11-10,Active
2889,Laura Maxwell MD,2021-05-04,Churned
2890,Joshua Wilson,2024-01-26,Churned
2891,Ann Smith,2020-03-15,Active
2892,Matthew Byrd,2021-08-11,Active
2893,Johnny Colon,2022-03-15,Active
2894,Justin Miller,2024-12-06,Active
2895,Alexandra Chambers,2022-02-21,Active
2896,Lindsay Barnett,2021-11-12,Churned
2897,Stephanie Porter,2024-07-22,Active
2898,Jessica Brown,2025-01-17,Active
2899,Tyler West,2023-09-26,Active
2900,Renee Madden,2021-11-25,Active
2901,Debra Cabrera,2021-03-07,Active
2902,Patrick Anthony,2020-12-09,Active
2903,Jesse Gonzalez,2025-01-29,Active
2904,Heather Camacho,2020-05-20,Active
2905,Lisa Gonzalez,2024-04-23,Active
2906,Michael Davis,2023-07-14,Active
2907,Katie Fox,2020-08-10,Churned
2908,Andrew Campbell,2024-07-07,Active
2909,Michelle Butler,2025-02-06,Active
2910,Jessica Smith,2023-09-26,Active
2911,Brandon Riley,2024-05-25,Active
2912,Bruce Howard,2025-01-12,Active
2913,Tammy Perez,2023-07-03,Active
2914,Jennifer Alexander MD,2023-05-31,Churned
2915,Brian Kirk,2022-02-20,Active
2916,Tasha Mckenzie,2022-08-04,Active
2917,Kyle Jenkins,2023-05-30,Active
2918,Michael Smith,2023-10-24,Churned
2919,Nicholas Chavez,2023-06-28,Active
2920,Jennifer Gibson,2020-04-02,Active
2921,Johnny Adams,2023-03-10,Active
2922,Michael Smith,2024-02-26,Active
2923,Stephanie Phillips,2024-11-19,Churned
2924,Sydney Moore,2021-03-12,Active
2925,Sandra Martin,2024-05-21,Active
2926,Tammy Simmons,2022-01-31,Churned
2927,Monique Nelson,2021-12-03,Churned
2928,Rebecca Barnes,2021-02-16,Churned
2929,Karen White,2023-06-25,Active
2930,Kathy Lowe,2023-07-28,Active
2931,Keith Roach,2021-01-16,Active
2932,Luis Ramos,2023-11-25,Active
2933,Anthony Weber,2025-02-15,Active
2934,Rodney Richardson,2022-03-27,Active
2935,Julie Evans,2021-07-19,Active
2936,Pamela Mendoza,2024-05-30,Active
2937,Robin Smith,2024-12-31,Active
2938,Jessica Lin,2024-04-03,Active
2939,Louis Jones,2020-06-23,Churned
2940,Ashley Brown,2022-09-05,Active
2941,William Allen,2021-04-30,Active
2942,Eric Long,2024-11-17,Active
2943,Jesse Hodges,2022-05-27,Active
2944,Kristen Miller,2024-10-25,Active
2945,Sarah Smith,2023-02-22,Active
2946,Zachary Johnson,2024-12-17,Active
2947,Andrew Miller,2020-08-20,Active
2948,Todd Lopez,2021-12-31,Active
2949,Brian Murphy,2024-04-16,Active
2950,Amanda Bowman,2024-04-21,Churned
2951,Jordan Gutierrez MD,2021-09-08,Churned
2952,Todd Hall,2020-03-25,Active
2953,Ryan Taylor,2023-03-05,Active
2954,Mr. Jacob Ramos,2022-02-20,Active
2955,Tara Miles,2021-02-27,Churned
2956,Ronald Harris,2021-08-18,Active
2957,Andrew Johnson,2025-01-01,Active
2958,Jaime Hayes,2024-03-20,Churned
2959,Deanna Cruz,2021-10-13,Active
2960,Nicole Hahn,2021-11-19,Churned
2961,Ross Davidson,2020-07-16,Active
2962,Susan Townsend,2024-01-22,Active
2963,Jessica Potter,2025-01-20,Active
2964,Dawn Martinez DDS,2024-03-04,Churned
2965,Michele Flowers,2022-07-01,Churned
2966,Jose Wood,2022-04-24,Active
2967,Richard Browning,2022-12-27,Active
2968,Michele Turner,2024-03-30,Active
2969,Stephanie Shaffer,2022-10-20,Churned
2970,Dustin Webb MD,2021-09-15,Active
2971,John Caldwell,2022-10-21,Active
2972,Sharon Howard,2023-08-16,Active
2973,Cheryl Jefferson,2022-04-20,Active
2974,Shane Baldwin,2022-09-01,Active
2975,Heidi Harris,2020-11-21,Active
2976,Michael Rodriguez,2023-01-22,Active
2977,Melinda Jones,2022-12-27,Churned
2978,Ryan Perkins,2020-04-09,Active
2979,Andrea Tucker,2022-06-27,Active
2980,Jamie Hodges,2024-12-26,Churned
2981,Jonathan Price,2021-12-07,Active
2982,Edward Ramos,2024-10-24,Active
2983,Gregory Horton,2022-11-10,Active
2984,Kathy Green,2024-09-27,Churned
2985,Tracy Cooper,2024-12-31,Active
2986,Ryan Harris,2020-11-15,Churned
2987,James Bradford,2023-12-02,Active
2988,Douglas Mejia,2024-03-20,Active
2989,Patricia Nichols,2023-08-27,Active
2990,Michael Brooks,2023-01-31,Churned
2991,Stephanie Dominguez,2020-06-01,Active
2992,Cindy Russell,2021-08-01,Churned
2993,Cody Bowman,2021-11-19,Active
2994,Anne Rojas DDS,2025-02-26,Active
2995,Jenna Perry,2021-01-14,Active
2996,Kari Garcia,2020-08-07,Churned
2997,Mr. Cory Hardy,2020-11-29,Active
2998,Lucas Swanson,2025-01-25,Active
2999,Daniel Pineda,2022-09-02,Active
3000,Julia Garcia,2021-05-17,Churned
3001,Donald Daugherty,2023-02-08,Active
3002,Emily Harper,2023-05-11,Active
3003,Brian Gregory,2024-06-29,Active
3004,James White,2024-02-21,Active
3005,Andrew Anderson,2023-03-19,Active
3006,Christopher Parker,2022-08-16,Churned
3007,Patrick Smith,2024-10-08,Churned
3008,Jared Davis,2022-01-04,Active
3009,Brenda Moss,2020-11-20,Active
3010,Sharon Lee,2024-01-02,Active
3011,Elizabeth Chavez,2021-02-19,Active
3012,Cynthia Brown,2024-12-21,Active
3013,Brian Washington,2023-09-26,Active
3014,John Zamora,2021-07-01,Active
3015,Adam Wong,2024-05-21,Active
3016,Grace Jackson,2020-03-03,Active
3017,Christine Fernandez,2023-07-18,Active
3018,Angel White,2020-10-27,Active
3019,Brian Knight,2021-08-12,Active
3020,Keith Barker,2020-09-04,Active
3021,David Winters,2021-09-12,Active
3022,Emily Gardner,2020-10-13,Active
3023,Corey Rodriguez,2020-03-27,Active
3024,Douglas Cortez Jr.,2021-03-06,Active
3025,Audrey Miller,2022-08-01,Active
3026,Steve Young,2024-11-15,Active
3027,Yvette Zuniga,2021-06-07,Churned
3028,George Snyder,2022-08-12,Active
3029,Veronica Bernard,2022-01-31,Active
3030,Heather Patel,2024-07-22,Active
3031,Michael Marquez,2020-07-16,Active
3032,Ronnie Silva,2020-05-09,Active
3033,Miguel Clark,2024-07-12,Active
3034,Christopher Snyder,2020-03-30,Active
3035,Brian Alexander,2022-08-17,Active
3036,Amanda Erickson,2020-10-19,Active
3037,Kenneth Arnold,2022-08-05,Active
3038,Christina Boyd,2021-05-29,Churned
3039,Matthew Perez,2024-02-08,Active
3040,David Robbins,2020-11-21,Active
3041,Alfred Montgomery,2020-03-04,Active
3042,Richard Martinez DVM,2021-01-09,Churned
3043,Robert Garcia,2022-12-05,Active
3044,Emma Brown,2024-11-24,Active
3045,Kelsey Barrera,2024-05-09,Active
3046,Harold Parks,2022-08-30,Active
3047,Robert Perez,2022-06-26,Active
3048,Donald Torres,2024-02-23,Active
3049,David Thomas,2021-09-03,Active
3050,Jennifer Brown,2022-07-19,Active
3051,Sarah Moore,2023-03-27,Active
3052,Cheryl Sheppard,2021-07-02,Active
3053,Angel Hawkins,2024-07-07,Active
3054,Kara Zavala,2020-09-15,Active
3055,Michael Newman Jr.,2023-11-27,Active
3056,George Page,2023-05-30,Churned
3057,Andrew Young,2024-10-08,Active
3058,Katrina Khan,2022-08-19,Active
3059,Tina Chang,2021-07-10,Active
3060,Caitlyn Taylor,2023-03-14,Churned
3061,Brett Johnson,2020-12-31,Active
3062,Robert Meyer,2020-06-06,Active
3063,Brian Mccormick,2022-12-09,Active
3064,Ethan Sullivan,2022-12-09,Active
3065,Austin Clay,2021-10-09,Active
3066,Gabriel Jackson,2024-09-08,Active
3067,Shelby Ford,2024-12-20,Active
3068,Roberto Smith,2020-06-01,Churned
3069,Mark Gibson,2020-07-12,Active
3070,Theresa Jones,2021-02-04,Active
3071,James Smith,2022-08-04,Active
3072,Christopher Carlson,2023-04-14,Active
3073,Grace Jennings,2024-01-20,Active
3074,Glenn Ray,2023-11-30,Active
3075,Veronica Jimenez,2024-11-13,Active
3076,Angel Mata,2024-12-23,Churned
3077,Rebecca Schmidt,2023-07-23,Churned
3078,Michael Reid,2021-03-27,Active
3079,Oscar Davis,2023-03-01,Active
3080,Samantha Mosley,2022-10-24,Churned
3081,Richard Ibarra Jr.,2021-03-20,Active
3082,Justin Howard Jr.,2024-04-11,Churned
3083,Theresa Gomez,2024-05-17,Active
3084,Randy Moody,2024-10-18,Active
3085,Kristi Gonzales,2021-04-01,Active
3086,Donald Oconnor,2023-11-30,Active
3087,Samantha Casey,2022-10-12,Active
3088,Jessica Watts,2021-09-25,Active
3089,Tara Adams,2022-11-27,Active
3090,Angel Kaufman,2021-11-13,Active
